2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"QLD","159","Fadden","0","ABSENT","2","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Percent","11.580"
"QLD","159","Fadden","0","ABSENT","2","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Count","46"
"QLD","159","Fadden","0","ABSENT","2","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Percent","18.700"
"QLD","159","Fadden","0","ABSENT","2","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Count","472"
"QLD","159","Fadden","0","ABSENT","2","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Percent","13.760"
"QLD","159","Fadden","0","ABSENT","2","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Count","54"
"QLD","159","Fadden","0","ABSENT","2","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Percent","21.950"
"QLD","159","Fadden","0","ABSENT","2","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Count","1023"
"QLD","159","Fadden","0","ABSENT","2","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Percent","29.830"
"QLD","159","Fadden","0","ABSENT","2","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Count","15"
"QLD","159","Fadden","0","ABSENT","2","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Percent","6.100"
"QLD","159","Fadden","0","ABSENT","2","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Count","706"
"QLD","159","Fadden","0","ABSENT","2","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Percent","20.590"
"QLD","159","Fadden","0","ABSENT","2","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Count","51"
"QLD","159","Fadden","0","ABSENT","2","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Percent","20.730"
"QLD","159","Fadden","0","ABSENT","2","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","2","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","2","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","2","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","ABSENT","3","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","3","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","3","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","3","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","ABSENT","3","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Preference Count","891"
"QLD","159","Fadden","0","ABSENT","3","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Preference Percent","25.980"
"QLD","159","Fadden","0","ABSENT","3","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Transfer Count","60"
"QLD","159","Fadden","0","ABSENT","3","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Transfer Percent","15.110"
"QLD","159","Fadden","0","ABSENT","3","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","3","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","3","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Count","-397"
"QLD","159","Fadden","0","ABSENT","3","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Percent","-100.000"
"QLD","159","Fadden","0","ABSENT","3","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Count","712"
"QLD","159","Fadden","0","ABSENT","3","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Percent","20.760"
"QLD","159","Fadden","0","ABSENT","3","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Count","240"
"QLD","159","Fadden","0","ABSENT","3","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Percent","60.450"
"QLD","159","Fadden","0","ABSENT","3","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Count","1071"
"QLD","159","Fadden","0","ABSENT","3","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Percent","31.230"
"QLD","159","Fadden","0","ABSENT","3","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Count","48"
"QLD","159","Fadden","0","ABSENT","3","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Percent","12.090"
"QLD","159","Fadden","0","ABSENT","3","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Count","755"
"QLD","159","Fadden","0","ABSENT","3","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Percent","22.020"
"QLD","159","Fadden","0","ABSENT","3","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Count","49"
"QLD","159","Fadden","0","ABSENT","3","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Percent","12.340"
"QLD","159","Fadden","0","ABSENT","3","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","3","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","3","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","3","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","ABSENT","4","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","4","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","4","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","4","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","ABSENT","4","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Preference Count","1356"
"QLD","159","Fadden","0","ABSENT","4","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Preference Percent","39.550"
"QLD","159","Fadden","0","ABSENT","4","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Transfer Count","465"
"QLD","159","Fadden","0","ABSENT","4","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Transfer Percent","61.590"
"QLD","159","Fadden","0","ABSENT","4","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","4","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","4","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","4","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","ABSENT","4","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Count","849"
"QLD","159","Fadden","0","ABSENT","4","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Percent","24.760"
"QLD","159","Fadden","0","ABSENT","4","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Count","137"
"QLD","159","Fadden","0","ABSENT","4","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Percent","18.150"
"QLD","159","Fadden","0","ABSENT","4","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Count","1224"
"QLD","159","Fadden","0","ABSENT","4","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Percent","35.700"
"QLD","159","Fadden","0","ABSENT","4","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Count","153"
"QLD","159","Fadden","0","ABSENT","4","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Percent","20.260"
"QLD","159","Fadden","0","ABSENT","4","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","4","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","4","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Count","-755"
"QLD","159","Fadden","0","ABSENT","4","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Percent","-100.000"
"QLD","159","Fadden","0","ABSENT","4","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","4","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","4","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","4","7","37299","FORBES","Alexander George","LDP","Liberal Democratic Party","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","ABSENT","5","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","5","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","5","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","5","1","37695","BROOKER","Stewart Gordon","IND","Independent","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","ABSENT","5","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Preference Count","1701"
"QLD","159","Fadden","0","ABSENT","5","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Preference Percent","49.610"
"QLD","159","Fadden","0","ABSENT","5","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Transfer Count","345"
"QLD","159","Fadden","0","ABSENT","5","2","37238","DEL FABBRO","Letitia Anne","ALP","Australian Labor Party (State of Queensland)","N","Transfer Percent","40.640"
"QLD","159","Fadden","0","ABSENT","5","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","5","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","5","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","5","3","35975","O'BRIEN","Nathan Grant","UAPP","United Australia Party","N","Transfer Percent","0.000"
"QLD","159","Fadden","0","ABSENT","5","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","5","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","5","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Count","-849"
"QLD","159","Fadden","0","ABSENT","5","4","38226","ROACH","Sandra Jane","ON","Pauline Hanson's One Nation","N","Transfer Percent","-100.000"
"QLD","159","Fadden","0","ABSENT","5","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Count","1728"
"QLD","159","Fadden","0","ABSENT","5","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Preference Percent","50.390"
"QLD","159","Fadden","0","ABSENT","5","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Count","504"
"QLD","159","Fadden","0","ABSENT","5","5","37495","ROBERT","Stuart Rowland","LNP","Liberal National Party of Queensland","Y","Transfer Percent","59.360"
"QLD","159","Fadden","0","ABSENT","5","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Count","0"
"QLD","159","Fadden","0","ABSENT","5","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Preference Percent","0.000"
"QLD","159","Fadden","0","ABSENT","5","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Count","0"
"QLD","159","Fadden","0","ABSENT","5","6","37349","SPAIN","Sally Maree","GRN","Queensland Greens","N","Transfer Percent","0.000"
