2022 Federal Election House of Representatives Distribution of Preferences By Polling Place [27966 04/07/2022 14:40:29      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,CountNum,BallotPosition,CandidateId,Surname,GivenNm,PartyAb,PartyNm,SittingMemberFl,CalculationType,CalculationValue
"QLD","170","Maranoa","0","ABSENT","1","3","37246","KERRIGAN","David Barry","ALP","Australian Labor Party (State of Queensland)","N","Preference Count","383"
"QLD","170","Maranoa","0","ABSENT","1","3","37246","KERRIGAN","David Barry","ALP","Australian Labor Party (State of Queensland)","N","Preference Percent","15.350"
"QLD","170","Maranoa","0","ABSENT","1","3","37246","KERRIGAN","David Barry","ALP","Australian Labor Party (State of Queensland)","N","Transfer Count","3"
"QLD","170","Maranoa","0","ABSENT","1","3","37246","KERRIGAN","David Barry","ALP","Australian Labor Party (State of Queensland)","N","Transfer Percent","13.640"
"QLD","170","Maranoa","0","ABSENT","1","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Preference Count","173"
"QLD","170","Maranoa","0","ABSENT","1","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Preference Percent","6.930"
"QLD","170","Maranoa","0","ABSENT","1","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Transfer Count","1"
"QLD","170","Maranoa","0","ABSENT","1","4","36002","McDONALD","Nathan John","UAPP","United Australia Party","N","Transfer Percent","4.550"
"QLD","170","Maranoa","0","ABSENT","1","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Preference Count","189"
"QLD","170","Maranoa","0","ABSENT","1","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Preference Percent","7.580"
"QLD","170","Maranoa","0","ABSENT","1","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Transfer Count","0"
"QLD","170","Maranoa","0","ABSENT","1","5","37351","PARKER","Ellisa Katherine","GRN","Queensland Greens","N","Transfer Percent","0.000"
"QLD","170","Maranoa","0","ABSENT","1","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Preference Count","398"
"QLD","170","Maranoa","0","ABSENT","1","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Preference Percent","15.950"
"QLD","170","Maranoa","0","ABSENT","1","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Transfer Count","8"
"QLD","170","Maranoa","0","ABSENT","1","6","38231","KELLY","Mike Zacharay","ON","Pauline Hanson's One Nation","N","Transfer Percent","36.360"
"QLD","170","Maranoa","0","ABSENT","1","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Preference Count","0"
"QLD","170","Maranoa","0","ABSENT","1","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Preference Percent","0.000"
"QLD","170","Maranoa","0","ABSENT","1","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Transfer Count","-22"
"QLD","170","Maranoa","0","ABSENT","1","7","37673","TUNBRIDGE","Brett James","CYA","Australian Federation Party","N","Transfer Percent","-100.000"
"QLD","170","Maranoa","0","ABSENT","2","1","37498","LITTLEPROUD","David Kelly","LNP","Liberal National Party of Queensland","Y","Preference Count","1196"
